setup_id,timestamp,symbol,direction,entry_price,sl_price,tp_price,risk_price,fvg_size_pips,killzone_hour,trend_alignment,volume_spike_ratio,fvg_quality_score,ob_quality_score,liquidity_quality_score,atr_percentile,trend_score,label,exit_reason,exit_timestamp,theoretical_r,spread_pts,execution_cost,realized_r,data_split,xgb_score,threshold,approved
SETUP_0522,2026-07-06 00:15:00+00:00,EURGBP,SELL,0.85572,0.8566775,0.8528475000000002,0.0009574999999999445,0.3300000000000525,0.0,1.0,0.5,10.0,60.0,65.0,50.0,70.0,0,SL,2026-07-06 01:45:00+00:00,-1.0,164.11,17.13942558746836,-18.13942558746836,TRAIN,0.073021576,0.6,False
SETUP_1322,2026-07-06 00:15:00+00:00,USDCHF,SELL,0.80273,0.8037814285714285,0.7995757142857146,0.001051428571428481,0.26999999999999247,0.0,1.0,0.5,10.0,60.0,65.0,50.0,70.0,0,SL,2026-07-06 02:00:00+00:00,-1.0,141.82,13.488315217392465,-14.488315217392465,TRAIN,0.073021576,0.6,False
SETUP_1167,2026-07-06 00:15:00+00:00,USDCAD,SELL,1.41927,1.4206267857142858,1.4151996428571427,0.0013567857142857687,0.6099999999999994,0.0,1.0,0.5,10.0,60.0,65.0,50.0,70.0,0,SL,2026-07-06 03:00:00+00:00,-1.0,123.42,9.096499078704559,-10.096499078704559,TRAIN,0.06942607,0.6,False
SETUP_0148,2026-07-06 00:30:00+00:00,BTCUSD,BUY,63014.6,62548.27678571429,64413.569642857125,466.3232142857087,100.0,0.0,1.0,1.5067114093959733,100.0,60.0,65.0,50.0,70.0,0,TIMEOUT,2026-07-06 10:30:00+00:00,-1.0,2250.0,0.04824979608717188,-1.048249796087172,TRAIN,0.1280344,0.6,False
SETUP_1710,2026-07-06 00:30:00+00:00,XRPUSD,BUY,1.1415,1.1310464285714286,1.1728607142857141,0.010453571428571395,3.4000000000000696,0.0,1.0,1.4723105236740839,17.000000000000348,60.0,65.0,50.0,70.0,0,TIMEOUT,2026-07-06 10:30:00+00:00,-1.0,490.61,4.693228561667251,-5.693228561667251,TRAIN,0.06405976,0.6,False
SETUP_1323,2026-07-06 01:00:00+00:00,USDCHF,BUY,0.80344,0.80252,0.8062000000000001,0.0009200000000000319,0.140000000000029,1.0,1.0,0.5,10.0,60.0,65.0,50.0,70.0,0,TIMEOUT,2026-07-06 11:00:00+00:00,-1.0,34.63,3.7641304347824787,-4.764130434782478,TRAIN,0.4428832,0.6,False
SETUP_1324,2026-07-06 01:15:00+00:00,USDCHF,BUY,0.80359,0.8023739285714286,0.8072382142857142,0.0012160714285713858,0.200000000000089,1.0,1.0,0.5,10.0,60.0,65.0,50.0,70.0,0,TIMEOUT,2026-07-06 11:15:00+00:00,-1.0,27.08,2.226842878120489,-3.226842878120489,TRAIN,0.2954485,0.6,False
SETUP_1168,2026-07-06 01:15:00+00:00,USDCAD,BUY,1.42059,1.4190882142857142,1.4250953571428575,0.0015017857142858304,0.3900000000001125,1.0,1.0,0.5,10.0,60.0,65.0,50.0,70.0,0,TIMEOUT,2026-07-06 11:15:00+00:00,-1.0,32.0,2.1307966706300374,-3.1307966706300374,TRAIN,0.28666866,0.6,False
SETUP_1464,2026-07-06 01:15:00+00:00,USDJPY,BUY,161.392,161.23021428571428,161.87735714285714,0.1617857142857133,100.0,1.0,1.0,0.5,100.0,60.0,65.0,50.0,70.0,1,TP,2026-07-06 07:30:00+00:00,3.0,29.05,0.01795584988962483,2.9820441501103754,TRAIN,0.5714709,0.6,False
SETUP_1711,2026-07-06 01:30:00+00:00,XRPUSD,BUY,1.1522999999999999,1.137742857142857,1.1959714285714287,0.014557142857142935,5.799999999999805,1.0,1.0,2.461262645665258,28.999999999999027,60.0,65.0,50.0,70.0,0,SL,2026-07-06 08:15:00+00:00,-1.0,490.68,3.3707163886162723,-4.370716388616272,TRAIN,0.12266428,0.6,False
